"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"1",1,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-11-06 00:00:00 +01:00","2013-11-07 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"2",2,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-11-27 00:00:00 +01:00","2013-11-28 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"3",3,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-05-13 00:00:00 +01:00","2013-05-14 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"4",4,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",6,"µg/m3","2013-05-12 00:00:00 +01:00","2013-05-13 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"5",5,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",34,"µg/m3","2013-12-04 00:00:00 +01:00","2013-12-05 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"6",6,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",25,"µg/m3","2013-11-29 00:00:00 +01:00","2013-11-30 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"7",7,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-05-21 00:00:00 +01:00","2013-05-22 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"8",8,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-06-01 00:00:00 +01:00","2013-06-02 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"9",9,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",39,"µg/m3","2013-12-21 00:00:00 +01:00","2013-12-22 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"10",10,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",30,"µg/m3","2013-12-19 00:00:00 +01:00","2013-12-20 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"11",11,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",12,"µg/m3","2013-06-04 00:00:00 +01:00","2013-06-05 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"12",12,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-06-15 00:00:00 +01:00","2013-06-16 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"13",13,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-12-29 00:00:00 +01:00","2013-12-30 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"14",14,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",28,"µg/m3","2013-12-31 00:00:00 +01:00","2014-01-01 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"15",15,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",25,"µg/m3","2013-06-18 00:00:00 +01:00","2013-06-19 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"16",16,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-06-25 00:00:00 +01:00","2013-06-26 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"17",17,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-06-22 00:00:00 +01:00","2013-06-23 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"18",18,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-07-01 00:00:00 +01:00","2013-07-02 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"19",19,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-06-30 00:00:00 +01:00","2013-07-01 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"20",20,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-07-04 00:00:00 +01:00","2013-07-05 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"21",21,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-07-16 00:00:00 +01:00","2013-07-17 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"22",22,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-09-02 00:00:00 +01:00","2013-09-03 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"23",23,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-09-01 00:00:00 +01:00","2013-09-02 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"24",24,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-08-31 00:00:00 +01:00","2013-09-01 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"25",25,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-08-28 00:00:00 +01:00","2013-08-29 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"26",26,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-08-26 00:00:00 +01:00","2013-08-27 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"27",27,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-08-25 00:00:00 +01:00","2013-08-26 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"28",28,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-09-05 00:00:00 +01:00","2013-09-06 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"29",29,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-09-04 00:00:00 +01:00","2013-09-05 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"30",30,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-09-10 00:00:00 +01:00","2013-09-11 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"31",31,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23,"µg/m3","2013-09-08 00:00:00 +01:00","2013-09-09 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"32",32,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",6,"µg/m3","2013-09-17 00:00:00 +01:00","2013-09-18 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"33",33,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-09-16 00:00:00 +01:00","2013-09-17 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"34",34,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-09-13 00:00:00 +01:00","2013-09-14 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"35",35,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-09-21 00:00:00 +01:00","2013-09-22 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"36",36,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-09-19 00:00:00 +01:00","2013-09-20 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"37",37,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-09-22 00:00:00 +01:00","2013-09-23 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"38",38,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-09-23 00:00:00 +01:00","2013-09-24 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"39",39,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-10-04 00:00:00 +01:00","2013-10-05 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"40",40,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-09-24 00:00:00 +01:00","2013-09-25 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"41",41,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",30,"µg/m3","2013-10-01 00:00:00 +01:00","2013-10-02 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"42",42,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-09-29 00:00:00 +01:00","2013-09-30 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"43",43,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",22,"µg/m3","2013-10-15 00:00:00 +01:00","2013-10-16 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"44",44,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-10-13 00:00:00 +01:00","2013-10-14 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"45",45,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",51,"µg/m3","2013-10-09 00:00:00 +01:00","2013-10-10 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"46",46,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",40,"µg/m3","2013-10-08 00:00:00 +01:00","2013-10-09 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"47",47,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",34,"µg/m3","2013-10-06 00:00:00 +01:00","2013-10-07 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"48",48,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24,"µg/m3","2013-10-26 00:00:00 +01:00","2013-10-27 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"49",49,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24,"µg/m3","2013-10-19 00:00:00 +01:00","2013-10-20 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"50",50,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",26,"µg/m3","2013-10-20 00:00:00 +01:00","2013-10-21 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"51",51,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-10-27 00:00:00 +01:00","2013-10-28 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"52",52,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14,"µg/m3","2013-10-30 00:00:00 +01:00","2013-10-31 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"53",53,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-11-04 00:00:00 +01:00","2013-11-05 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"54",54,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-10-31 00:00:00 +01:00","2013-11-01 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"55",55,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-11-11 00:00:00 +01:00","2013-11-12 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"56",56,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",32,"µg/m3","2013-11-13 00:00:00 +01:00","2013-11-14 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"57",57,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24,"µg/m3","2013-11-15 00:00:00 +01:00","2013-11-16 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"58",58,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",28,"µg/m3","2013-11-08 00:00:00 +01:00","2013-11-09 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"59",59,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-11-07 00:00:00 +01:00","2013-11-08 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"60",60,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",27,"µg/m3","2013-11-16 00:00:00 +01:00","2013-11-17 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"61",61,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-11-26 00:00:00 +01:00","2013-11-27 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"62",62,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-11-21 00:00:00 +01:00","2013-11-22 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"63",63,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-11-20 00:00:00 +01:00","2013-11-21 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"64",64,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",25,"µg/m3","2013-11-18 00:00:00 +01:00","2013-11-19 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"65",65,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",26,"µg/m3","2013-11-17 00:00:00 +01:00","2013-11-18 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
"66",66,"AT","AT.0008.20.AQ","NET.04","STA.04.S406","AT4S406","SPO.04.S406.5058.5.1","SPP.04.S406.5058.5.1.2275","SAM.04.S406.5058.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",32,"µg/m3","2013-11-19 00:00:00 +01:00","2013-11-20 00:00:00 +01:00",1,1,"Wels Linzerstraße","Background","urban",14.035578,48.165001,316
