"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"1",1,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",5,"µg/m3","2013-02-01 00:00:00 +01:00","2013-02-02 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"2",2,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",43,"µg/m3","2013-01-24 00:00:00 +01:00","2013-01-25 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"3",3,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-10-18 00:00:00 +01:00","2013-10-19 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"4",4,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",5,"µg/m3","2013-05-20 00:00:00 +01:00","2013-05-21 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"5",5,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-05-24 00:00:00 +01:00","2013-05-25 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"6",6,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-06-20 00:00:00 +01:00","2013-06-21 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"7",7,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-05-29 00:00:00 +01:00","2013-05-30 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"8",8,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-07-09 00:00:00 +01:00","2013-07-10 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"9",9,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",6,"µg/m3","2013-09-12 00:00:00 +01:00","2013-09-13 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"10",10,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-07-30 00:00:00 +01:00","2013-07-31 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"11",11,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-08-12 00:00:00 +01:00","2013-08-13 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"12",12,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-08-20 00:00:00 +01:00","2013-08-21 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"13",13,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-11-06 00:00:00 +01:00","2013-11-07 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"14",14,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",32,"µg/m3","2013-11-01 00:00:00 +01:00","2013-11-02 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"15",15,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",4,"µg/m3","2013-11-03 00:00:00 +01:00","2013-11-04 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"16",16,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",49,"µg/m3","2013-12-05 00:00:00 +01:00","2013-12-06 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"17",17,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-11-08 00:00:00 +01:00","2013-11-09 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"18",18,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14,"µg/m3","2013-11-17 00:00:00 +01:00","2013-11-18 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"19",19,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-05-12 00:00:00 +01:00","2013-05-13 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"20",20,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-05-13 00:00:00 +01:00","2013-05-14 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"21",21,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-11-26 00:00:00 +01:00","2013-11-27 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"22",22,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",34,"µg/m3","2013-11-29 00:00:00 +01:00","2013-11-30 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"23",23,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-05-21 00:00:00 +01:00","2013-05-22 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"24",24,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23,"µg/m3","2013-12-21 00:00:00 +01:00","2013-12-22 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"25",25,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",34,"µg/m3","2013-12-19 00:00:00 +01:00","2013-12-20 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"26",26,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",22,"µg/m3","2013-06-18 00:00:00 +01:00","2013-06-19 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"27",27,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",12,"µg/m3","2013-12-29 00:00:00 +01:00","2013-12-30 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"28",28,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",51,"µg/m3","2013-12-31 00:00:00 +01:00","2014-01-01 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"29",29,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-06-22 00:00:00 +01:00","2013-06-23 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"30",30,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-06-30 00:00:00 +01:00","2013-07-01 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"31",31,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-07-04 00:00:00 +01:00","2013-07-05 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"32",32,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-07-05 00:00:00 +01:00","2013-07-06 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"33",33,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-07-13 00:00:00 +01:00","2013-07-14 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"34",34,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-07-18 00:00:00 +01:00","2013-07-19 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"35",35,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-08-27 00:00:00 +01:00","2013-08-28 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"36",36,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",12,"µg/m3","2013-09-01 00:00:00 +01:00","2013-09-02 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"37",37,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-09-02 00:00:00 +01:00","2013-09-03 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"38",38,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",6,"µg/m3","2013-09-08 00:00:00 +01:00","2013-09-09 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"39",39,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-09-09 00:00:00 +01:00","2013-09-10 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"40",40,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-09-10 00:00:00 +01:00","2013-09-11 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"41",41,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-09-05 00:00:00 +01:00","2013-09-06 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"42",42,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-09-04 00:00:00 +01:00","2013-09-05 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"43",43,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-09-03 00:00:00 +01:00","2013-09-04 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"44",44,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-09-23 00:00:00 +01:00","2013-09-24 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"45",45,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-09-15 00:00:00 +01:00","2013-09-16 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"46",46,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",4,"µg/m3","2013-09-17 00:00:00 +01:00","2013-09-18 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"47",47,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-09-14 00:00:00 +01:00","2013-09-15 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"48",48,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23,"µg/m3","2013-09-24 00:00:00 +01:00","2013-09-25 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"49",49,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23,"µg/m3","2013-09-25 00:00:00 +01:00","2013-09-26 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"50",50,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",22,"µg/m3","2013-10-01 00:00:00 +01:00","2013-10-02 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"51",51,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24,"µg/m3","2013-10-02 00:00:00 +01:00","2013-10-03 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"52",52,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",28,"µg/m3","2013-09-30 00:00:00 +01:00","2013-10-01 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"53",53,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-09-29 00:00:00 +01:00","2013-09-30 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"54",54,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",29,"µg/m3","2013-10-04 00:00:00 +01:00","2013-10-05 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"55",55,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-10-13 00:00:00 +01:00","2013-10-14 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"56",56,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-10-14 00:00:00 +01:00","2013-10-15 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"57",57,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-10-07 00:00:00 +01:00","2013-10-08 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"58",58,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",38,"µg/m3","2013-10-08 00:00:00 +01:00","2013-10-09 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"59",59,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",42,"µg/m3","2013-10-09 00:00:00 +01:00","2013-10-10 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"60",60,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-10-15 00:00:00 +01:00","2013-10-16 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"61",61,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-10-19 00:00:00 +01:00","2013-10-20 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"62",62,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14,"µg/m3","2013-10-22 00:00:00 +01:00","2013-10-23 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"63",63,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14,"µg/m3","2013-10-24 00:00:00 +01:00","2013-10-25 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"64",64,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",22,"µg/m3","2013-10-26 00:00:00 +01:00","2013-10-27 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"65",65,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-11-02 00:00:00 +01:00","2013-11-03 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
