"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"1",1,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-02-01 00:00:00 +01:00","2013-02-02 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"2",2,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-10-18 00:00:00 +01:00","2013-10-19 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"3",3,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",34,"µg/m3","2013-01-24 00:00:00 +01:00","2013-01-25 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"4",4,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24,"µg/m3","2013-10-28 00:00:00 +01:00","2013-10-29 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"5",5,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-05-20 00:00:00 +01:00","2013-05-21 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"6",6,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24,"µg/m3","2013-07-09 00:00:00 +01:00","2013-07-10 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"7",7,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-08-20 00:00:00 +01:00","2013-08-21 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"8",8,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",26,"µg/m3","2013-11-01 00:00:00 +01:00","2013-11-02 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"9",9,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-11-03 00:00:00 +01:00","2013-11-04 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"10",10,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",34,"µg/m3","2013-12-05 00:00:00 +01:00","2013-12-06 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"11",11,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-11-06 00:00:00 +01:00","2013-11-07 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"12",12,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-05-10 00:00:00 +01:00","2013-05-11 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"13",13,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-11-27 00:00:00 +01:00","2013-11-28 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"14",14,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",12,"µg/m3","2013-11-24 00:00:00 +01:00","2013-11-25 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"15",15,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",30,"µg/m3","2013-11-29 00:00:00 +01:00","2013-11-30 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"16",16,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",41,"µg/m3","2013-12-04 00:00:00 +01:00","2013-12-05 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"17",17,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14,"µg/m3","2013-05-18 00:00:00 +01:00","2013-05-19 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"18",18,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-05-21 00:00:00 +01:00","2013-05-22 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"19",19,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-06-01 00:00:00 +01:00","2013-06-02 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"20",20,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-06-04 00:00:00 +01:00","2013-06-05 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"21",21,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",30,"µg/m3","2013-12-19 00:00:00 +01:00","2013-12-20 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"22",22,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-06-15 00:00:00 +01:00","2013-06-16 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"23",23,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",32,"µg/m3","2013-12-31 00:00:00 +01:00","2014-01-01 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"24",24,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24,"µg/m3","2013-12-29 00:00:00 +01:00","2013-12-30 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"25",25,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7,"µg/m3","2013-06-25 00:00:00 +01:00","2013-06-26 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"26",26,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-07-04 00:00:00 +01:00","2013-07-05 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"27",27,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-06-30 00:00:00 +01:00","2013-07-01 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"28",28,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-07-01 00:00:00 +01:00","2013-07-02 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"29",29,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-07-16 00:00:00 +01:00","2013-07-17 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"30",30,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-09-02 00:00:00 +01:00","2013-09-03 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"31",31,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-08-31 00:00:00 +01:00","2013-09-01 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"32",32,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-09-01 00:00:00 +01:00","2013-09-02 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"33",33,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-08-29 00:00:00 +01:00","2013-08-30 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"34",34,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-08-28 00:00:00 +01:00","2013-08-29 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"35",35,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-08-25 00:00:00 +01:00","2013-08-26 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"36",36,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-08-26 00:00:00 +01:00","2013-08-27 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"37",37,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-09-04 00:00:00 +01:00","2013-09-05 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"38",38,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-09-10 00:00:00 +01:00","2013-09-11 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"39",39,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-09-23 00:00:00 +01:00","2013-09-24 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"40",40,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-09-22 00:00:00 +01:00","2013-09-23 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"41",41,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-09-19 00:00:00 +01:00","2013-09-20 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"42",42,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14,"µg/m3","2013-09-21 00:00:00 +01:00","2013-09-22 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"43",43,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-09-16 00:00:00 +01:00","2013-09-17 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"44",44,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-09-17 00:00:00 +01:00","2013-09-18 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"45",45,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-09-13 00:00:00 +01:00","2013-09-14 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"46",46,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",25,"µg/m3","2013-10-04 00:00:00 +01:00","2013-10-05 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"47",47,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",31,"µg/m3","2013-09-29 00:00:00 +01:00","2013-09-30 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"48",48,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",30,"µg/m3","2013-10-01 00:00:00 +01:00","2013-10-02 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"49",49,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-09-28 00:00:00 +01:00","2013-09-29 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"50",50,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-09-24 00:00:00 +01:00","2013-09-25 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"51",51,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",30,"µg/m3","2013-10-15 00:00:00 +01:00","2013-10-16 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"52",52,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-10-12 00:00:00 +01:00","2013-10-13 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"53",53,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24,"µg/m3","2013-10-13 00:00:00 +01:00","2013-10-14 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"54",54,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",43,"µg/m3","2013-10-08 00:00:00 +01:00","2013-10-09 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"55",55,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",55,"µg/m3","2013-10-09 00:00:00 +01:00","2013-10-10 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"56",56,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",41,"µg/m3","2013-10-06 00:00:00 +01:00","2013-10-07 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"57",57,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23,"µg/m3","2013-10-26 00:00:00 +01:00","2013-10-27 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"58",58,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",27,"µg/m3","2013-10-20 00:00:00 +01:00","2013-10-21 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"59",59,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-10-19 00:00:00 +01:00","2013-10-20 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"60",60,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-10-30 00:00:00 +01:00","2013-10-31 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"61",61,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",22,"µg/m3","2013-10-27 00:00:00 +01:00","2013-10-28 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"62",62,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",26,"µg/m3","2013-11-04 00:00:00 +01:00","2013-11-05 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"63",63,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",26,"µg/m3","2013-10-31 00:00:00 +01:00","2013-11-01 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"64",64,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-11-07 00:00:00 +01:00","2013-11-08 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"65",65,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",36,"µg/m3","2013-11-08 00:00:00 +01:00","2013-11-09 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"66",66,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",12,"µg/m3","2013-11-10 00:00:00 +01:00","2013-11-11 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
"67",67,"AT","AT.0008.20.AQ","NET.04","STA.04.S416","AT4S416","SPO.04.S416.4548.5.1","SPP.04.S416.4548.5.1.2273","SAM.04.S416.4548.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23,"µg/m3","2013-11-15 00:00:00 +01:00","2013-11-16 00:00:00 +01:00",1,1,"Linz Neue Welt","Background","urban",14.314736,48.274445,265
